# TOPAS Version: 3.3.p1
# Parameter File: pet_test.txt
# Results for scorer PETScore
# Scored in component: PETScanner
# R in 1 bin  of 10 cm
# Phi in 360 bins of 1 deg
# Z in 1 bin  of 40 cm
# EnergyDeposit ( MeV ) : Sum   
0, 0, 0, 15.262526512146
0, 1, 0, 13.62979888916016
0, 2, 0, 13.68403816223145
0, 3, 0, 14.571457862854
0, 4, 0, 15.03445148468018
0, 5, 0, 15.1329231262207
0, 6, 0, 14.63139629364014
0, 7, 0, 15.78576469421387
0, 8, 0, 14.5471363067627
0, 9, 0, 16.03441047668457
0, 10, 0, 15.11373901367188
0, 11, 0, 14.85964298248291
0, 12, 0, 14.82878971099854
0, 13, 0, 15.2738151550293
0, 14, 0, 15.45501518249512
0, 15, 0, 14.84680461883545
0, 16, 0, 15.19116687774658
0, 17, 0, 16.55771636962891
0, 18, 0, 15.16482543945312
0, 19, 0, 14.96712970733643
0, 20, 0, 14.51893615722656
0, 21, 0, 15.79702281951904
0, 22, 0, 14.83766078948975
0, 23, 0, 13.80380630493164
0, 24, 0, 14.55601978302002
0, 25, 0, 14.1038703918457
0, 26, 0, 13.95249080657959
0, 27, 0, 13.91443729400635
0, 28, 0, 14.09172916412354
0, 29, 0, 15.86659526824951
0, 30, 0, 14.24490165710449
0, 31, 0, 15.49178600311279
0, 32, 0, 15.6928539276123
0, 33, 0, 14.82777976989746
0, 34, 0, 13.8490161895752
0, 35, 0, 14.15706825256348
0, 36, 0, 14.4094705581665
0, 37, 0, 14.6257495880127
0, 38, 0, 15.20308303833008
0, 39, 0, 15.8819055557251
0, 40, 0, 14.71701717376709
0, 41, 0, 15.27980709075928
0, 42, 0, 15.76992702484131
0, 43, 0, 14.06406116485596
0, 44, 0, 14.99958324432373
0, 45, 0, 15.02207946777344
0, 46, 0, 15.11894130706787
0, 47, 0, 14.35300827026367
0, 48, 0, 15.50614833831787
0, 49, 0, 14.74864292144775
0, 50, 0, 15.65349006652832
0, 51, 0, 14.74345874786377
0, 52, 0, 15.76224327087402
0, 53, 0, 14.9217643737793
0, 54, 0, 13.69944095611572
0, 55, 0, 15.03979682922363
0, 56, 0, 14.5481014251709
0, 57, 0, 14.73281478881836
0, 58, 0, 14.3867712020874
0, 59, 0, 15.52882957458496
0, 60, 0, 13.77502727508545
0, 61, 0, 14.55575752258301
0, 62, 0, 14.30575656890869
0, 63, 0, 14.57254600524902
0, 64, 0, 15.01352977752686
0, 65, 0, 13.42370223999023
0, 66, 0, 16.5483341217041
0, 67, 0, 15.23835945129395
0, 68, 0, 13.81527614593506
0, 69, 0, 14.61100387573242
0, 70, 0, 16.45379638671875
0, 71, 0, 15.1353235244751
0, 72, 0, 14.91634559631348
0, 73, 0, 14.48004245758057
0, 74, 0, 14.62032794952393
0, 75, 0, 15.41870212554932
0, 76, 0, 13.64992237091064
0, 77, 0, 15.57857990264893
0, 78, 0, 15.79325580596924
0, 79, 0, 14.74179458618164
0, 80, 0, 14.27248954772949
0, 81, 0, 13.53843593597412
0, 82, 0, 15.13367652893066
0, 83, 0, 14.38066959381104
0, 84, 0, 16.62092971801758
0, 85, 0, 14.64624691009521
0, 86, 0, 14.38521575927734
0, 87, 0, 13.96105098724365
0, 88, 0, 15.1191930770874
0, 89, 0, 16.35015678405762
0, 90, 0, 14.67494201660156
0, 91, 0, 14.89435482025146
0, 92, 0, 15.49746513366699
0, 93, 0, 15.12183475494385
0, 94, 0, 14.25101947784424
0, 95, 0, 14.6473445892334
0, 96, 0, 15.76794052124023
0, 97, 0, 15.82167816162109
0, 98, 0, 13.96940135955811
0, 99, 0, 14.22825717926025
0, 100, 0, 14.77673625946045
0, 101, 0, 15.41563320159912
0, 102, 0, 15.00214767456055
0, 103, 0, 15.50382804870605
0, 104, 0, 15.17492771148682
0, 105, 0, 14.83016777038574
0, 106, 0, 15.2095308303833
0, 107, 0, 14.08994102478027
0, 108, 0, 15.09667205810547
0, 109, 0, 15.5607385635376
0, 110, 0, 17.23226547241211
0, 111, 0, 14.47201728820801
0, 112, 0, 15.59142112731934
0, 113, 0, 15.27002811431885
0, 114, 0, 14.94118118286133
0, 115, 0, 15.20785140991211
0, 116, 0, 15.01721000671387
0, 117, 0, 15.30843448638916
0, 118, 0, 14.56061458587646
0, 119, 0, 15.29838085174561
0, 120, 0, 13.79698753356934
0, 121, 0, 15.11882305145264
0, 122, 0, 14.0372200012207
0, 123, 0, 14.22496891021729
0, 124, 0, 16.50263977050781
0, 125, 0, 15.34294700622559
0, 126, 0, 15.09015083312988
0, 127, 0, 15.81632709503174
0, 128, 0, 14.62092399597168
0, 129, 0, 15.85868740081787
0, 130, 0, 14.87428855895996
0, 131, 0, 15.53785705566406
0, 132, 0, 14.48443698883057
0, 133, 0, 14.10485076904297
0, 134, 0, 15.91633701324463
0, 135, 0, 15.76448154449463
0, 136, 0, 15.33724689483643
0, 137, 0, 13.2713680267334
0, 138, 0, 14.46602344512939
0, 139, 0, 14.72860527038574
0, 140, 0, 14.16060638427734
0, 141, 0, 14.88752746582031
0, 142, 0, 14.76558494567871
0, 143, 0, 14.94821262359619
0, 144, 0, 14.3078441619873
0, 145, 0, 14.96575832366943
0, 146, 0, 14.58176898956299
0, 147, 0, 14.3432149887085
0, 148, 0, 15.29731941223145
0, 149, 0, 15.86661720275879
0, 150, 0, 15.47964859008789
0, 151, 0, 16.09350395202637
0, 152, 0, 13.88957786560059
0, 153, 0, 15.92184257507324
0, 154, 0, 15.09402847290039
0, 155, 0, 16.4020938873291
0, 156, 0, 15.42871856689453
0, 157, 0, 14.35238075256348
0, 158, 0, 15.39659976959229
0, 159, 0, 15.7776575088501
0, 160, 0, 15.21960544586182
0, 161, 0, 14.62043380737305
